=== Effect Code Log Started 2026-01-26T07:58:32.772Z ===
[2026-01-26T07:58:32.774Z] [CLI] Starting CLI process
[2026-01-26T07:58:32.807Z] [CLI] Starting distilled CLI | {"config":{"_id":"Option","_tag":"Some","value":"../distilled-cloudflare/distilled.config.ts"},"model":"claude-sonnet"}
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/percentilesDexTracerouteTest has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/percentilesDexTracerouteTest/Designer has 14 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/percentilesDexTracerouteTest/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/percentilesDexTracerouteTest/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexTracerouteTestResultNetworkPath has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexTracerouteTestResultNetworkPath/Designer has 10 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexTracerouteTestResultNetworkPath/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexTracerouteTestResultNetworkPath/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/listDexTestUniqueDevices has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/listDexTestUniqueDevices/Designer has 11 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/listDexTestUniqueDevices/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/listDexTestUniqueDevices/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexWarpChangeEvent has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexWarpChangeEvent/Designer has 18 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexWarpChangeEvent/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexWarpChangeEvent/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexHttpTestPercentile has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexHttpTestPercentile/Designer has 14 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexHttpTestPercentile/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexHttpTestPercentile/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexHttpTest has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexHttpTest/Designer has 15 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexHttpTest/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexHttpTest/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/createDexCommand has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/createDexCommand/Designer has 9 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/createDexCommand/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/createDexCommand/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexCommandDownload has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexCommandDownload/Designer has 11 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexCommandDownload/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexCommandDownload/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexCommandQuota has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexCommandQuota/Designer has 9 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexCommandQuota/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getDexCommandQuota/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/liveDexFleetStatus has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/liveDexFleetStatus/Designer has 10 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/liveDexFleetStatus/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/liveDexFleetStatus/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/overTimeDexFleetStatus has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/overTimeDexFleetStatus/Designer has 13 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/overTimeDexFleetStatus/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/overTimeDexFleetStatus/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/patchConnectivitySetting has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/patchConnectivitySetting/Designer has 9 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/patchConnectivitySetting/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/patchConnectivitySetting/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getConnectivitySetting has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getConnectivitySetting/Designer has 9 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getConnectivitySetting/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/getConnectivitySetting/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/createIdentityProvider has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/createIdentityProvider/Designer has 8 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/createIdentityProvider/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/createIdentityProvider/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/updateIdentityProvider has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/updateIdentityProvider/Designer has 9 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/updateIdentityProvider/Developer has 17 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/updateIdentityProvider/Reviewer has 5 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/deleteIdentityProvider has 23 flat references
[2026-01-26T07:58:33.997Z] [collectAgents] Agent zero-trust/deleteIdentityProvider/Designer has 9 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/deleteIdentityProvider/Developer has 17 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/deleteIdentityProvider/Reviewer has 5 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getIdentityProvider has 23 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getIdentityProvider/Designer has 9 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getIdentityProvider/Developer has 17 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getIdentityProvider/Reviewer has 5 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayConfigurationCustomCertificate has 23 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayConfigurationCustomCertificate/Designer has 9 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayConfigurationCustomCertificate/Developer has 17 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayConfigurationCustomCertificate/Reviewer has 5 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/putGatewayConfiguration has 23 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/putGatewayConfiguration/Designer has 9 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/putGatewayConfiguration/Developer has 17 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/putGatewayConfiguration/Reviewer has 5 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/patchGatewayConfiguration has 23 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/patchGatewayConfiguration/Designer has 9 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/patchGatewayConfiguration/Developer has 17 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/patchGatewayConfiguration/Reviewer has 5 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayConfiguration has 23 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayConfiguration/Designer has 9 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayConfiguration/Developer has 17 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayConfiguration/Reviewer has 5 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/putGatewayAuditSshSetting has 23 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/putGatewayAuditSshSetting/Designer has 9 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/putGatewayAuditSshSetting/Developer has 17 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/putGatewayAuditSshSetting/Reviewer has 5 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayAuditSshSetting has 23 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayAuditSshSetting/Designer has 9 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayAuditSshSetting/Developer has 17 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayAuditSshSetting/Reviewer has 5 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/rotateSeedGatewayAuditSshSetting has 23 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/rotateSeedGatewayAuditSshSetting/Designer has 9 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/rotateSeedGatewayAuditSshSetting/Developer has 17 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/rotateSeedGatewayAuditSshSetting/Reviewer has 5 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/createGatewayLocation has 23 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/createGatewayLocation/Designer has 9 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/createGatewayLocation/Developer has 17 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/createGatewayLocation/Reviewer has 5 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/updateGatewayLocation has 23 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/updateGatewayLocation/Designer has 10 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/updateGatewayLocation/Developer has 17 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/updateGatewayLocation/Reviewer has 5 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/deleteGatewayLocation has 23 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/deleteGatewayLocation/Designer has 10 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/deleteGatewayLocation/Developer has 17 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/deleteGatewayLocation/Reviewer has 5 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayLocation has 23 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayLocation/Designer has 10 flat references
[2026-01-26T07:58:33.998Z] [collectAgents] Agent zero-trust/getGatewayLocation/Developer has 17 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/getGatewayLocation/Reviewer has 5 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/createGatewayList has 23 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/createGatewayList/Designer has 9 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/createGatewayList/Developer has 17 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/createGatewayList/Reviewer has 5 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/updateGatewayList has 23 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/updateGatewayList/Designer has 10 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/updateGatewayList/Developer has 17 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/updateGatewayList/Reviewer has 5 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/deleteGatewayList has 23 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/deleteGatewayList/Designer has 10 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/deleteGatewayList/Developer has 17 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/deleteGatewayList/Reviewer has 5 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/patchGatewayList has 23 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/patchGatewayList/Designer has 10 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/patchGatewayList/Developer has 17 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/patchGatewayList/Reviewer has 5 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/getGatewayList has 23 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/getGatewayList/Designer has 10 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/getGatewayList/Developer has 17 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/getGatewayList/Reviewer has 5 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/createGatewayProxyEndpoint has 23 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/createGatewayProxyEndpoint/Designer has 8 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/createGatewayProxyEndpoint/Developer has 17 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/createGatewayProxyEndpoint/Reviewer has 5 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/deleteGatewayProxyEndpoint has 23 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/deleteGatewayProxyEndpoint/Designer has 10 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/deleteGatewayProxyEndpoint/Developer has 17 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/deleteGatewayProxyEndpoint/Reviewer has 5 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/patchGatewayProxyEndpoint has 23 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/patchGatewayProxyEndpoint/Designer has 10 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/patchGatewayProxyEndpoint/Developer has 17 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/patchGatewayProxyEndpoint/Reviewer has 5 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/getGatewayProxyEndpoint has 23 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/getGatewayProxyEndpoint/Designer has 10 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/getGatewayProxyEndpoint/Developer has 17 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/getGatewayProxyEndpoint/Reviewer has 5 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/createGatewayRule has 23 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/createGatewayRule/Designer has 9 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/createGatewayRule/Developer has 17 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/createGatewayRule/Reviewer has 5 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/updateGatewayRule has 23 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/updateGatewayRule/Designer has 10 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/updateGatewayRule/Developer has 17 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/updateGatewayRule/Reviewer has 5 flat references
[2026-01-26T07:58:33.999Z] [collectAgents] Agent zero-trust/deleteGatewayRule has 23 flat references
